,dataset,backbone,attack_name,defense_name,ratio,test_acc,test_asr,test_ra
10711,cifar100,vit_b_16,blended,mbns,0.005,,,
10712,cifar100,vit_b_16,blended,mbns,0.01,,,
10713,cifar100,vit_b_16,blended,mbns,0.05,,,
10714,cifar100,vit_b_16,blended,mbns,0.1,,,
10715,cifar100,vit_b_16,blended,dbd,0.001,,,
10716,cifar100,vit_b_16,blended,dbd,0.005,,,
10717,cifar100,vit_b_16,blended,dbd,0.01,,,
10718,cifar100,vit_b_16,blended,dbd,0.05,,,
10719,cifar100,vit_b_16,blended,dbd,0.1,,,
10720,cifar100,vit_b_16,blind,no defense,0.001,,,
10721,cifar100,vit_b_16,blind,no defense,0.005,,,
10722,cifar100,vit_b_16,blind,no defense,0.01,,,
10723,cifar100,vit_b_16,blind,no defense,0.05,,,
10724,cifar100,vit_b_16,blind,no defense,0.1,0.8446,1.0,0.0
10725,cifar100,vit_b_16,blind,ft,0.001,,,
10726,cifar100,vit_b_16,blind,ft,0.005,,,
10727,cifar100,vit_b_16,blind,ft,0.01,,,
10728,cifar100,vit_b_16,blind,ft,0.05,,,
10729,cifar100,vit_b_16,blind,ft,0.1,,,
10730,cifar100,vit_b_16,blind,fp,0.001,,,
10731,cifar100,vit_b_16,blind,fp,0.005,,,
10732,cifar100,vit_b_16,blind,fp,0.01,,,
10733,cifar100,vit_b_16,blind,fp,0.05,,,
10734,cifar100,vit_b_16,blind,fp,0.1,,,
10735,cifar100,vit_b_16,blind,nad,0.001,,,
10736,cifar100,vit_b_16,blind,nad,0.005,,,
10737,cifar100,vit_b_16,blind,nad,0.01,,,
10738,cifar100,vit_b_16,blind,nad,0.05,,,
10739,cifar100,vit_b_16,blind,nad,0.1,,,
10740,cifar100,vit_b_16,blind,nc,0.001,,,
10741,cifar100,vit_b_16,blind,nc,0.005,,,
10742,cifar100,vit_b_16,blind,nc,0.01,,,
10743,cifar100,vit_b_16,blind,nc,0.05,,,
10744,cifar100,vit_b_16,blind,nc,0.1,,,
10745,cifar100,vit_b_16,blind,anp,0.001,,,
10746,cifar100,vit_b_16,blind,anp,0.005,,,
10747,cifar100,vit_b_16,blind,anp,0.01,,,
10748,cifar100,vit_b_16,blind,anp,0.05,,,
10749,cifar100,vit_b_16,blind,anp,0.1,,,
10750,cifar100,vit_b_16,blind,ac,0.001,,,
10751,cifar100,vit_b_16,blind,ac,0.005,,,
10752,cifar100,vit_b_16,blind,ac,0.01,,,
10753,cifar100,vit_b_16,blind,ac,0.05,,,
10754,cifar100,vit_b_16,blind,ac,0.1,,,
10755,cifar100,vit_b_16,blind,spectral,0.001,,,
10756,cifar100,vit_b_16,blind,spectral,0.005,,,
10757,cifar100,vit_b_16,blind,spectral,0.01,,,
10758,cifar100,vit_b_16,blind,spectral,0.05,,,
10759,cifar100,vit_b_16,blind,spectral,0.1,,,
10760,cifar100,vit_b_16,blind,abl,0.001,,,
10761,cifar100,vit_b_16,blind,abl,0.005,,,
10762,cifar100,vit_b_16,blind,abl,0.01,,,
10763,cifar100,vit_b_16,blind,abl,0.05,,,
10764,cifar100,vit_b_16,blind,abl,0.1,,,
10765,cifar100,vit_b_16,blind,clp,0.001,,,
10766,cifar100,vit_b_16,blind,clp,0.005,,,
10767,cifar100,vit_b_16,blind,clp,0.01,,,
10768,cifar100,vit_b_16,blind,clp,0.05,,,
10769,cifar100,vit_b_16,blind,clp,0.1,,,
10770,cifar100,vit_b_16,blind,i-bau,0.001,,,
10771,cifar100,vit_b_16,blind,i-bau,0.005,,,
10772,cifar100,vit_b_16,blind,i-bau,0.01,,,
10773,cifar100,vit_b_16,blind,i-bau,0.05,,,
10774,cifar100,vit_b_16,blind,i-bau,0.1,,,
10775,cifar100,vit_b_16,blind,d-br,0.001,,,
10776,cifar100,vit_b_16,blind,d-br,0.005,,,
10777,cifar100,vit_b_16,blind,d-br,0.01,,,
10778,cifar100,vit_b_16,blind,d-br,0.05,,,
10779,cifar100,vit_b_16,blind,d-br,0.1,,,
10780,cifar100,vit_b_16,blind,d-st,0.001,,,
10781,cifar100,vit_b_16,blind,d-st,0.005,,,
10782,cifar100,vit_b_16,blind,d-st,0.01,,,
10783,cifar100,vit_b_16,blind,d-st,0.05,,,
10784,cifar100,vit_b_16,blind,d-st,0.1,,,
10785,cifar100,vit_b_16,blind,dde,0.001,,,
10786,cifar100,vit_b_16,blind,dde,0.005,,,
10787,cifar100,vit_b_16,blind,dde,0.01,,,
10788,cifar100,vit_b_16,blind,dde,0.05,,,
10789,cifar100,vit_b_16,blind,dde,0.1,,,
10790,cifar100,vit_b_16,blind,mbns,0.001,,,
10791,cifar100,vit_b_16,blind,mbns,0.005,,,
10792,cifar100,vit_b_16,blind,mbns,0.01,,,
10793,cifar100,vit_b_16,blind,mbns,0.05,,,
10794,cifar100,vit_b_16,blind,mbns,0.1,,,
10795,cifar100,vit_b_16,blind,dbd,0.001,,,
10796,cifar100,vit_b_16,blind,dbd,0.005,,,
10797,cifar100,vit_b_16,blind,dbd,0.01,,,
10798,cifar100,vit_b_16,blind,dbd,0.05,,,
10799,cifar100,vit_b_16,blind,dbd,0.1,,,
10800,cifar100,vit_b_16,bpp,no defense,0.001,,,
10801,cifar100,vit_b_16,bpp,no defense,0.005,,,
10802,cifar100,vit_b_16,bpp,no defense,0.01,0.7457,0.8888888888888888,0.0926262626262626
10803,cifar100,vit_b_16,bpp,no defense,0.05,,,
10804,cifar100,vit_b_16,bpp,no defense,0.1,,,
10805,cifar100,vit_b_16,bpp,ft,0.001,,,
10806,cifar100,vit_b_16,bpp,ft,0.005,,,
10807,cifar100,vit_b_16,bpp,ft,0.01,,,
10808,cifar100,vit_b_16,bpp,ft,0.05,,,
10809,cifar100,vit_b_16,bpp,ft,0.1,,,
10810,cifar100,vit_b_16,bpp,fp,0.001,,,
10811,cifar100,vit_b_16,bpp,fp,0.005,,,
10812,cifar100,vit_b_16,bpp,fp,0.01,,,
10813,cifar100,vit_b_16,bpp,fp,0.05,,,
10814,cifar100,vit_b_16,bpp,fp,0.1,,,
10815,cifar100,vit_b_16,bpp,nad,0.001,,,
10816,cifar100,vit_b_16,bpp,nad,0.005,,,
10817,cifar100,vit_b_16,bpp,nad,0.01,,,
10818,cifar100,vit_b_16,bpp,nad,0.05,,,
10819,cifar100,vit_b_16,bpp,nad,0.1,,,
10820,cifar100,vit_b_16,bpp,nc,0.001,,,
10821,cifar100,vit_b_16,bpp,nc,0.005,,,
10822,cifar100,vit_b_16,bpp,nc,0.01,,,
10823,cifar100,vit_b_16,bpp,nc,0.05,,,
10824,cifar100,vit_b_16,bpp,nc,0.1,,,
10825,cifar100,vit_b_16,bpp,anp,0.001,,,
10826,cifar100,vit_b_16,bpp,anp,0.005,,,
10827,cifar100,vit_b_16,bpp,anp,0.01,,,
10828,cifar100,vit_b_16,bpp,anp,0.05,,,
10829,cifar100,vit_b_16,bpp,anp,0.1,,,
10830,cifar100,vit_b_16,bpp,ac,0.001,,,
10831,cifar100,vit_b_16,bpp,ac,0.005,,,
10832,cifar100,vit_b_16,bpp,ac,0.01,,,
10833,cifar100,vit_b_16,bpp,ac,0.05,,,
10834,cifar100,vit_b_16,bpp,ac,0.1,,,
10835,cifar100,vit_b_16,bpp,spectral,0.001,,,
10836,cifar100,vit_b_16,bpp,spectral,0.005,,,
10837,cifar100,vit_b_16,bpp,spectral,0.01,,,
10838,cifar100,vit_b_16,bpp,spectral,0.05,,,
10839,cifar100,vit_b_16,bpp,spectral,0.1,,,
10840,cifar100,vit_b_16,bpp,abl,0.001,,,
10841,cifar100,vit_b_16,bpp,abl,0.005,,,
10842,cifar100,vit_b_16,bpp,abl,0.01,,,
10843,cifar100,vit_b_16,bpp,abl,0.05,,,
10844,cifar100,vit_b_16,bpp,abl,0.1,,,
10845,cifar100,vit_b_16,bpp,clp,0.001,,,
10846,cifar100,vit_b_16,bpp,clp,0.005,,,
10847,cifar100,vit_b_16,bpp,clp,0.01,,,
10848,cifar100,vit_b_16,bpp,clp,0.05,,,
10849,cifar100,vit_b_16,bpp,clp,0.1,,,
10850,cifar100,vit_b_16,bpp,i-bau,0.001,,,
10851,cifar100,vit_b_16,bpp,i-bau,0.005,,,
10852,cifar100,vit_b_16,bpp,i-bau,0.01,,,
10853,cifar100,vit_b_16,bpp,i-bau,0.05,,,
10854,cifar100,vit_b_16,bpp,i-bau,0.1,,,
10855,cifar100,vit_b_16,bpp,d-br,0.001,,,
10856,cifar100,vit_b_16,bpp,d-br,0.005,,,
10857,cifar100,vit_b_16,bpp,d-br,0.01,,,
10858,cifar100,vit_b_16,bpp,d-br,0.05,,,
10859,cifar100,vit_b_16,bpp,d-br,0.1,,,
10860,cifar100,vit_b_16,bpp,d-st,0.001,,,
10861,cifar100,vit_b_16,bpp,d-st,0.005,,,
10862,cifar100,vit_b_16,bpp,d-st,0.01,,,
10863,cifar100,vit_b_16,bpp,d-st,0.05,,,
10864,cifar100,vit_b_16,bpp,d-st,0.1,,,
10865,cifar100,vit_b_16,bpp,dde,0.001,,,
10866,cifar100,vit_b_16,bpp,dde,0.005,,,
10867,cifar100,vit_b_16,bpp,dde,0.01,,,
10868,cifar100,vit_b_16,bpp,dde,0.05,,,
10869,cifar100,vit_b_16,bpp,dde,0.1,,,
10870,cifar100,vit_b_16,bpp,mbns,0.001,,,
10871,cifar100,vit_b_16,bpp,mbns,0.005,,,
10872,cifar100,vit_b_16,bpp,mbns,0.01,,,
10873,cifar100,vit_b_16,bpp,mbns,0.05,,,
10874,cifar100,vit_b_16,bpp,mbns,0.1,,,
10875,cifar100,vit_b_16,bpp,dbd,0.001,,,
10876,cifar100,vit_b_16,bpp,dbd,0.005,,,
10877,cifar100,vit_b_16,bpp,dbd,0.01,,,
10878,cifar100,vit_b_16,bpp,dbd,0.05,,,
10879,cifar100,vit_b_16,bpp,dbd,0.1,,,
10880,cifar100,vit_b_16,inputaware,no defense,0.001,0.7507,0.3301010101010101,0.498080808080808
10881,cifar100,vit_b_16,inputaware,no defense,0.005,,,
10882,cifar100,vit_b_16,inputaware,no defense,0.01,0.7492,0.534949494949495,0.4171717171717172
10883,cifar100,vit_b_16,inputaware,no defense,0.05,0.7649,0.8076767676767677,0.1752525252525252
10884,cifar100,vit_b_16,inputaware,no defense,0.1,0.7543,0.9161616161616162,0.0742424242424242
10885,cifar100,vit_b_16,inputaware,ft,0.001,,,
10886,cifar100,vit_b_16,inputaware,ft,0.005,,,
10887,cifar100,vit_b_16,inputaware,ft,0.01,,,
10888,cifar100,vit_b_16,inputaware,ft,0.05,,,
10889,cifar100,vit_b_16,inputaware,ft,0.1,,,
10890,cifar100,vit_b_16,inputaware,fp,0.001,,,
10891,cifar100,vit_b_16,inputaware,fp,0.005,,,
10892,cifar100,vit_b_16,inputaware,fp,0.01,,,
10893,cifar100,vit_b_16,inputaware,fp,0.05,,,
10894,cifar100,vit_b_16,inputaware,fp,0.1,,,
10895,cifar100,vit_b_16,inputaware,nad,0.001,,,
10896,cifar100,vit_b_16,inputaware,nad,0.005,,,
10897,cifar100,vit_b_16,inputaware,nad,0.01,,,
10898,cifar100,vit_b_16,inputaware,nad,0.05,,,
10899,cifar100,vit_b_16,inputaware,nad,0.1,,,
10900,cifar100,vit_b_16,inputaware,nc,0.001,,,
10901,cifar100,vit_b_16,inputaware,nc,0.005,,,
10902,cifar100,vit_b_16,inputaware,nc,0.01,,,
10903,cifar100,vit_b_16,inputaware,nc,0.05,,,
10904,cifar100,vit_b_16,inputaware,nc,0.1,,,
10905,cifar100,vit_b_16,inputaware,anp,0.001,,,
10906,cifar100,vit_b_16,inputaware,anp,0.005,,,
10907,cifar100,vit_b_16,inputaware,anp,0.01,,,
10908,cifar100,vit_b_16,inputaware,anp,0.05,,,
10909,cifar100,vit_b_16,inputaware,anp,0.1,,,
10910,cifar100,vit_b_16,inputaware,ac,0.001,,,
10911,cifar100,vit_b_16,inputaware,ac,0.005,,,
10912,cifar100,vit_b_16,inputaware,ac,0.01,,,
10913,cifar100,vit_b_16,inputaware,ac,0.05,,,
10914,cifar100,vit_b_16,inputaware,ac,0.1,,,
10915,cifar100,vit_b_16,inputaware,spectral,0.001,,,
10916,cifar100,vit_b_16,inputaware,spectral,0.005,,,
10917,cifar100,vit_b_16,inputaware,spectral,0.01,,,
10918,cifar100,vit_b_16,inputaware,spectral,0.05,,,
10919,cifar100,vit_b_16,inputaware,spectral,0.1,,,
10920,cifar100,vit_b_16,inputaware,abl,0.001,,,
10921,cifar100,vit_b_16,inputaware,abl,0.005,,,
10922,cifar100,vit_b_16,inputaware,abl,0.01,,,
10923,cifar100,vit_b_16,inputaware,abl,0.05,,,
10924,cifar100,vit_b_16,inputaware,abl,0.1,,,
10925,cifar100,vit_b_16,inputaware,clp,0.001,,,
10926,cifar100,vit_b_16,inputaware,clp,0.005,,,
10927,cifar100,vit_b_16,inputaware,clp,0.01,,,
10928,cifar100,vit_b_16,inputaware,clp,0.05,,,
10929,cifar100,vit_b_16,inputaware,clp,0.1,,,
10930,cifar100,vit_b_16,inputaware,i-bau,0.001,,,
10931,cifar100,vit_b_16,inputaware,i-bau,0.005,,,
10932,cifar100,vit_b_16,inputaware,i-bau,0.01,,,
10933,cifar100,vit_b_16,inputaware,i-bau,0.05,,,
10934,cifar100,vit_b_16,inputaware,i-bau,0.1,,,
10935,cifar100,vit_b_16,inputaware,d-br,0.001,,,
10936,cifar100,vit_b_16,inputaware,d-br,0.005,,,
10937,cifar100,vit_b_16,inputaware,d-br,0.01,,,
10938,cifar100,vit_b_16,inputaware,d-br,0.05,,,
10939,cifar100,vit_b_16,inputaware,d-br,0.1,,,
10940,cifar100,vit_b_16,inputaware,d-st,0.001,,,
10941,cifar100,vit_b_16,inputaware,d-st,0.005,,,
10942,cifar100,vit_b_16,inputaware,d-st,0.01,,,
10943,cifar100,vit_b_16,inputaware,d-st,0.05,,,
10944,cifar100,vit_b_16,inputaware,d-st,0.1,,,
10945,cifar100,vit_b_16,inputaware,dde,0.001,,,
10946,cifar100,vit_b_16,inputaware,dde,0.005,,,
10947,cifar100,vit_b_16,inputaware,dde,0.01,,,
10948,cifar100,vit_b_16,inputaware,dde,0.05,,,
10949,cifar100,vit_b_16,inputaware,dde,0.1,,,
10950,cifar100,vit_b_16,inputaware,mbns,0.001,,,
10951,cifar100,vit_b_16,inputaware,mbns,0.005,,,
10952,cifar100,vit_b_16,inputaware,mbns,0.01,,,
10953,cifar100,vit_b_16,inputaware,mbns,0.05,,,
10954,cifar100,vit_b_16,inputaware,mbns,0.1,,,
10955,cifar100,vit_b_16,inputaware,dbd,0.001,,,
10956,cifar100,vit_b_16,inputaware,dbd,0.005,,,
10957,cifar100,vit_b_16,inputaware,dbd,0.01,,,
10958,cifar100,vit_b_16,inputaware,dbd,0.05,,,
10959,cifar100,vit_b_16,inputaware,dbd,0.1,,,
10960,cifar100,vit_b_16,lc,no defense,0.001,,,
10961,cifar100,vit_b_16,lc,no defense,0.005,,,
10962,cifar100,vit_b_16,lc,no defense,0.01,,,
10963,cifar100,vit_b_16,lc,no defense,0.05,,,
10964,cifar100,vit_b_16,lc,no defense,0.1,,,
10965,cifar100,vit_b_16,lc,ft,0.001,,,
10966,cifar100,vit_b_16,lc,ft,0.005,,,
10967,cifar100,vit_b_16,lc,ft,0.01,,,
10968,cifar100,vit_b_16,lc,ft,0.05,,,
10969,cifar100,vit_b_16,lc,ft,0.1,,,
10970,cifar100,vit_b_16,lc,fp,0.001,,,
10971,cifar100,vit_b_16,lc,fp,0.005,,,
10972,cifar100,vit_b_16,lc,fp,0.01,,,
10973,cifar100,vit_b_16,lc,fp,0.05,,,
10974,cifar100,vit_b_16,lc,fp,0.1,,,
10975,cifar100,vit_b_16,lc,nad,0.001,,,
10976,cifar100,vit_b_16,lc,nad,0.005,,,
10977,cifar100,vit_b_16,lc,nad,0.01,,,
10978,cifar100,vit_b_16,lc,nad,0.05,,,
10979,cifar100,vit_b_16,lc,nad,0.1,,,
10980,cifar100,vit_b_16,lc,nc,0.001,,,
10981,cifar100,vit_b_16,lc,nc,0.005,,,
10982,cifar100,vit_b_16,lc,nc,0.01,,,
10983,cifar100,vit_b_16,lc,nc,0.05,,,
10984,cifar100,vit_b_16,lc,nc,0.1,,,
10985,cifar100,vit_b_16,lc,anp,0.001,,,
10986,cifar100,vit_b_16,lc,anp,0.005,,,
10987,cifar100,vit_b_16,lc,anp,0.01,,,
10988,cifar100,vit_b_16,lc,anp,0.05,,,
10989,cifar100,vit_b_16,lc,anp,0.1,,,
10990,cifar100,vit_b_16,lc,ac,0.001,,,
10991,cifar100,vit_b_16,lc,ac,0.005,,,
10992,cifar100,vit_b_16,lc,ac,0.01,,,
10993,cifar100,vit_b_16,lc,ac,0.05,,,
10994,cifar100,vit_b_16,lc,ac,0.1,,,
10995,cifar100,vit_b_16,lc,spectral,0.001,,,
10996,cifar100,vit_b_16,lc,spectral,0.005,,,
10997,cifar100,vit_b_16,lc,spectral,0.01,,,
10998,cifar100,vit_b_16,lc,spectral,0.05,,,
10999,cifar100,vit_b_16,lc,spectral,0.1,,,
11000,cifar100,vit_b_16,lc,abl,0.001,,,
11001,cifar100,vit_b_16,lc,abl,0.005,,,
11002,cifar100,vit_b_16,lc,abl,0.01,,,
11003,cifar100,vit_b_16,lc,abl,0.05,,,
11004,cifar100,vit_b_16,lc,abl,0.1,,,
11005,cifar100,vit_b_16,lc,clp,0.001,,,
11006,cifar100,vit_b_16,lc,clp,0.005,,,
11007,cifar100,vit_b_16,lc,clp,0.01,,,
11008,cifar100,vit_b_16,lc,clp,0.05,,,
11009,cifar100,vit_b_16,lc,clp,0.1,,,
11010,cifar100,vit_b_16,lc,i-bau,0.001,,,
11011,cifar100,vit_b_16,lc,i-bau,0.005,,,
11012,cifar100,vit_b_16,lc,i-bau,0.01,,,
11013,cifar100,vit_b_16,lc,i-bau,0.05,,,
11014,cifar100,vit_b_16,lc,i-bau,0.1,,,
11015,cifar100,vit_b_16,lc,d-br,0.001,,,
11016,cifar100,vit_b_16,lc,d-br,0.005,,,
11017,cifar100,vit_b_16,lc,d-br,0.01,,,
11018,cifar100,vit_b_16,lc,d-br,0.05,,,
11019,cifar100,vit_b_16,lc,d-br,0.1,,,
11020,cifar100,vit_b_16,lc,d-st,0.001,,,
11021,cifar100,vit_b_16,lc,d-st,0.005,,,
11022,cifar100,vit_b_16,lc,d-st,0.01,,,
11023,cifar100,vit_b_16,lc,d-st,0.05,,,
11024,cifar100,vit_b_16,lc,d-st,0.1,,,
11025,cifar100,vit_b_16,lc,dde,0.001,,,
11026,cifar100,vit_b_16,lc,dde,0.005,,,
11027,cifar100,vit_b_16,lc,dde,0.01,,,
11028,cifar100,vit_b_16,lc,dde,0.05,,,
11029,cifar100,vit_b_16,lc,dde,0.1,,,
11030,cifar100,vit_b_16,lc,mbns,0.001,,,
11031,cifar100,vit_b_16,lc,mbns,0.005,,,
11032,cifar100,vit_b_16,lc,mbns,0.01,,,
11033,cifar100,vit_b_16,lc,mbns,0.05,,,
11034,cifar100,vit_b_16,lc,mbns,0.1,,,
11035,cifar100,vit_b_16,lc,dbd,0.001,,,
11036,cifar100,vit_b_16,lc,dbd,0.005,,,
11037,cifar100,vit_b_16,lc,dbd,0.01,,,
11038,cifar100,vit_b_16,lc,dbd,0.05,,,
11039,cifar100,vit_b_16,lc,dbd,0.1,,,
11040,cifar100,vit_b_16,lf,no defense,0.001,0.8463,0.0007070707070707,0.8453535353535353
11041,cifar100,vit_b_16,lf,no defense,0.005,0.8432,0.0014141414141414,0.8422222222222222
11042,cifar100,vit_b_16,lf,no defense,0.01,0.8425,0.0016161616161616,0.8414141414141414
11043,cifar100,vit_b_16,lf,no defense,0.05,0.8311,0.0101010101010101,0.83
11044,cifar100,vit_b_16,lf,no defense,0.1,0.8072,0.0335353535353535,0.8056565656565656
11045,cifar100,vit_b_16,lf,ft,0.001,,,
11046,cifar100,vit_b_16,lf,ft,0.005,,,
11047,cifar100,vit_b_16,lf,ft,0.01,,,
11048,cifar100,vit_b_16,lf,ft,0.05,,,
11049,cifar100,vit_b_16,lf,ft,0.1,,,
11050,cifar100,vit_b_16,lf,fp,0.001,,,
11051,cifar100,vit_b_16,lf,fp,0.005,,,
11052,cifar100,vit_b_16,lf,fp,0.01,,,
11053,cifar100,vit_b_16,lf,fp,0.05,,,
11054,cifar100,vit_b_16,lf,fp,0.1,,,
11055,cifar100,vit_b_16,lf,nad,0.001,,,
11056,cifar100,vit_b_16,lf,nad,0.005,,,
11057,cifar100,vit_b_16,lf,nad,0.01,,,
11058,cifar100,vit_b_16,lf,nad,0.05,,,
11059,cifar100,vit_b_16,lf,nad,0.1,,,
11060,cifar100,vit_b_16,lf,nc,0.001,,,
11061,cifar100,vit_b_16,lf,nc,0.005,,,
11062,cifar100,vit_b_16,lf,nc,0.01,,,
11063,cifar100,vit_b_16,lf,nc,0.05,,,
11064,cifar100,vit_b_16,lf,nc,0.1,,,
11065,cifar100,vit_b_16,lf,anp,0.001,,,
11066,cifar100,vit_b_16,lf,anp,0.005,,,
11067,cifar100,vit_b_16,lf,anp,0.01,,,
11068,cifar100,vit_b_16,lf,anp,0.05,,,
11069,cifar100,vit_b_16,lf,anp,0.1,,,
11070,cifar100,vit_b_16,lf,ac,0.001,,,
11071,cifar100,vit_b_16,lf,ac,0.005,,,
11072,cifar100,vit_b_16,lf,ac,0.01,,,
11073,cifar100,vit_b_16,lf,ac,0.05,,,
11074,cifar100,vit_b_16,lf,ac,0.1,,,
11075,cifar100,vit_b_16,lf,spectral,0.001,,,
11076,cifar100,vit_b_16,lf,spectral,0.005,,,
11077,cifar100,vit_b_16,lf,spectral,0.01,,,
11078,cifar100,vit_b_16,lf,spectral,0.05,,,
11079,cifar100,vit_b_16,lf,spectral,0.1,,,
11080,cifar100,vit_b_16,lf,abl,0.001,,,
11081,cifar100,vit_b_16,lf,abl,0.005,,,
11082,cifar100,vit_b_16,lf,abl,0.01,,,
11083,cifar100,vit_b_16,lf,abl,0.05,,,
11084,cifar100,vit_b_16,lf,abl,0.1,,,
11085,cifar100,vit_b_16,lf,clp,0.001,,,
11086,cifar100,vit_b_16,lf,clp,0.005,,,
11087,cifar100,vit_b_16,lf,clp,0.01,,,
11088,cifar100,vit_b_16,lf,clp,0.05,,,
11089,cifar100,vit_b_16,lf,clp,0.1,,,
11090,cifar100,vit_b_16,lf,i-bau,0.001,,,
11091,cifar100,vit_b_16,lf,i-bau,0.005,,,
11092,cifar100,vit_b_16,lf,i-bau,0.01,,,
11093,cifar100,vit_b_16,lf,i-bau,0.05,,,
11094,cifar100,vit_b_16,lf,i-bau,0.1,,,
11095,cifar100,vit_b_16,lf,d-br,0.001,,,
11096,cifar100,vit_b_16,lf,d-br,0.005,,,
11097,cifar100,vit_b_16,lf,d-br,0.01,,,
11098,cifar100,vit_b_16,lf,d-br,0.05,,,
11099,cifar100,vit_b_16,lf,d-br,0.1,,,
11100,cifar100,vit_b_16,lf,d-st,0.001,,,
11101,cifar100,vit_b_16,lf,d-st,0.005,,,
11102,cifar100,vit_b_16,lf,d-st,0.01,,,
11103,cifar100,vit_b_16,lf,d-st,0.05,,,
11104,cifar100,vit_b_16,lf,d-st,0.1,,,
11105,cifar100,vit_b_16,lf,dde,0.001,,,
11106,cifar100,vit_b_16,lf,dde,0.005,,,
11107,cifar100,vit_b_16,lf,dde,0.01,,,
11108,cifar100,vit_b_16,lf,dde,0.05,,,
11109,cifar100,vit_b_16,lf,dde,0.1,,,
11110,cifar100,vit_b_16,lf,mbns,0.001,,,
11111,cifar100,vit_b_16,lf,mbns,0.005,,,
11112,cifar100,vit_b_16,lf,mbns,0.01,,,
11113,cifar100,vit_b_16,lf,mbns,0.05,,,
11114,cifar100,vit_b_16,lf,mbns,0.1,,,
11115,cifar100,vit_b_16,lf,dbd,0.001,,,
11116,cifar100,vit_b_16,lf,dbd,0.005,,,
11117,cifar100,vit_b_16,lf,dbd,0.01,,,
11118,cifar100,vit_b_16,lf,dbd,0.05,,,
11119,cifar100,vit_b_16,lf,dbd,0.1,,,
11120,cifar100,vit_b_16,lira,no defense,0.001,,,
11121,cifar100,vit_b_16,lira,no defense,0.005,,,
11122,cifar100,vit_b_16,lira,no defense,0.01,,,
11123,cifar100,vit_b_16,lira,no defense,0.05,,,
11124,cifar100,vit_b_16,lira,no defense,0.1,0.0143,0.9982800485633346,0.0013152569809793
11125,cifar100,vit_b_16,lira,ft,0.001,,,
11126,cifar100,vit_b_16,lira,ft,0.005,,,
11127,cifar100,vit_b_16,lira,ft,0.01,,,
11128,cifar100,vit_b_16,lira,ft,0.05,,,
11129,cifar100,vit_b_16,lira,ft,0.1,,,
11130,cifar100,vit_b_16,lira,fp,0.001,,,
11131,cifar100,vit_b_16,lira,fp,0.005,,,
11132,cifar100,vit_b_16,lira,fp,0.01,,,
11133,cifar100,vit_b_16,lira,fp,0.05,,,
11134,cifar100,vit_b_16,lira,fp,0.1,,,
11135,cifar100,vit_b_16,lira,nad,0.001,,,
11136,cifar100,vit_b_16,lira,nad,0.005,,,
11137,cifar100,vit_b_16,lira,nad,0.01,,,
11138,cifar100,vit_b_16,lira,nad,0.05,,,
11139,cifar100,vit_b_16,lira,nad,0.1,,,
11140,cifar100,vit_b_16,lira,nc,0.001,,,
11141,cifar100,vit_b_16,lira,nc,0.005,,,
11142,cifar100,vit_b_16,lira,nc,0.01,,,
11143,cifar100,vit_b_16,lira,nc,0.05,,,
11144,cifar100,vit_b_16,lira,nc,0.1,,,
11145,cifar100,vit_b_16,lira,anp,0.001,,,
11146,cifar100,vit_b_16,lira,anp,0.005,,,
11147,cifar100,vit_b_16,lira,anp,0.01,,,
11148,cifar100,vit_b_16,lira,anp,0.05,,,
11149,cifar100,vit_b_16,lira,anp,0.1,,,
11150,cifar100,vit_b_16,lira,ac,0.001,,,
11151,cifar100,vit_b_16,lira,ac,0.005,,,
11152,cifar100,vit_b_16,lira,ac,0.01,,,
11153,cifar100,vit_b_16,lira,ac,0.05,,,
11154,cifar100,vit_b_16,lira,ac,0.1,,,
11155,cifar100,vit_b_16,lira,spectral,0.001,,,
11156,cifar100,vit_b_16,lira,spectral,0.005,,,
11157,cifar100,vit_b_16,lira,spectral,0.01,,,
11158,cifar100,vit_b_16,lira,spectral,0.05,,,
11159,cifar100,vit_b_16,lira,spectral,0.1,,,
11160,cifar100,vit_b_16,lira,abl,0.001,,,
11161,cifar100,vit_b_16,lira,abl,0.005,,,
11162,cifar100,vit_b_16,lira,abl,0.01,,,
11163,cifar100,vit_b_16,lira,abl,0.05,,,
11164,cifar100,vit_b_16,lira,abl,0.1,,,
11165,cifar100,vit_b_16,lira,clp,0.001,,,
11166,cifar100,vit_b_16,lira,clp,0.005,,,
11167,cifar100,vit_b_16,lira,clp,0.01,,,
11168,cifar100,vit_b_16,lira,clp,0.05,,,
11169,cifar100,vit_b_16,lira,clp,0.1,,,
11170,cifar100,vit_b_16,lira,i-bau,0.001,,,
11171,cifar100,vit_b_16,lira,i-bau,0.005,,,
11172,cifar100,vit_b_16,lira,i-bau,0.01,,,
11173,cifar100,vit_b_16,lira,i-bau,0.05,,,
11174,cifar100,vit_b_16,lira,i-bau,0.1,,,
11175,cifar100,vit_b_16,lira,d-br,0.001,,,
11176,cifar100,vit_b_16,lira,d-br,0.005,,,
11177,cifar100,vit_b_16,lira,d-br,0.01,,,
11178,cifar100,vit_b_16,lira,d-br,0.05,,,
11179,cifar100,vit_b_16,lira,d-br,0.1,,,
11180,cifar100,vit_b_16,lira,d-st,0.001,,,
11181,cifar100,vit_b_16,lira,d-st,0.005,,,
11182,cifar100,vit_b_16,lira,d-st,0.01,,,
11183,cifar100,vit_b_16,lira,d-st,0.05,,,
