dataset,backbone,attack,defense,pratio,test_acc,test_asr,test_ra
gtsrb,vit_b_16,blended,fp,0.001,,,
gtsrb,vit_b_16,blended,nad,0.001,,,
gtsrb,vit_b_16,blended,nc,0.001,,,
gtsrb,vit_b_16,blended,anp,0.001,,,
gtsrb,vit_b_16,blended,ac,0.001,,,
gtsrb,vit_b_16,blended,spectral,0.001,,,
gtsrb,vit_b_16,blended,abl,0.001,,,
gtsrb,vit_b_16,blended,dbd,0.001,,,
gtsrb,vit_b_16,blended,clp,0.001,,,
gtsrb,vit_b_16,blended,d-br,0.001,,,
gtsrb,vit_b_16,blended,d-st,0.001,,,
gtsrb,vit_b_16,blended,dde,0.001,,,
gtsrb,vit_b_16,blended,i-bau,0.001,,,
gtsrb,vit_b_16,blended,mbns,0.001,,,
gtsrb,efficientnet_b3,blended,nodefense,0.001,0.8898653998416469,0.5422434367541766,0.31583142280578613
gtsrb,efficientnet_b3,blended,ft,0.001,0.8894695043563843,0.4467780590057373,0.356006383895874
gtsrb,efficientnet_b3,blended,fp,0.001,0.8928741216659546,0.45155131816864014,0.3655529320240021
gtsrb,efficientnet_b3,blended,nad,0.001,0.8882818818092346,0.4930787682533264,0.35322198271751404
gtsrb,efficientnet_b3,blended,nc,0.001,0.8929532766342163,0.5733492970466614,0.3159109055995941
gtsrb,efficientnet_b3,blended,anp,0.001,0.8130641579627991,0.5354017615318298,0.29984089732170105
gtsrb,efficientnet_b3,blended,ac,0.001,0.5684877038002014,0.05719968304038048,0.37215593457221985
gtsrb,efficientnet_b3,blended,spectral,0.001,0.08511480689048767,0.0,0.06435957551002502
gtsrb,efficientnet_b3,blended,abl,0.001,0.15091052651405334,0.01288782898336649,0.10548926144838333
gtsrb,efficientnet_b3,blended,dbd,0.001,0.6585906744003296,0.0,0.5783612132072449
gtsrb,efficientnet_b3,blended,clp,0.001,,,
gtsrb,efficientnet_b3,blended,d-br,0.001,,,
gtsrb,efficientnet_b3,blended,d-st,0.001,,,
gtsrb,efficientnet_b3,blended,dde,0.001,,,
gtsrb,efficientnet_b3,blended,i-bau,0.001,,,
gtsrb,efficientnet_b3,blended,mbns,0.001,,,
gtsrb,mobilenet_v3_large,blended,nodefense,0.001,0.9517022961203484,0.5549721559268098,0.33086705207824707
gtsrb,mobilenet_v3_large,blended,ft,0.001,0.9450514316558838,0.46221163868904114,0.39005571603775024
gtsrb,mobilenet_v3_large,blended,fp,0.001,0.9431512355804443,0.5275259017944336,0.35735881328582764
gtsrb,mobilenet_v3_large,blended,nad,0.001,0.9422802925109863,0.512012779712677,0.3706444203853607
gtsrb,mobilenet_v3_large,blended,nc,0.001,0.9106096625328064,0.3088305592536926,0.45855212211608887
gtsrb,mobilenet_v3_large,blended,anp,0.001,0.9283452033996582,0.3828957974910736,0.4044550657272339
gtsrb,mobilenet_v3_large,blended,ac,0.001,0.9117181301116943,0.4147971570491791,0.38472554087638855
gtsrb,mobilenet_v3_large,blended,spectral,0.001,0.8672208786010742,0.00819411315023899,0.5564041137695312
gtsrb,mobilenet_v3_large,blended,abl,0.001,0.8292953372001648,0.42227527499198914,0.3611774146556854
gtsrb,mobilenet_v3_large,blended,dbd,0.001,0.5509105324745178,0.0,0.42482101917266846
gtsrb,mobilenet_v3_large,blended,clp,0.001,,,
gtsrb,mobilenet_v3_large,blended,d-br,0.001,,,
gtsrb,mobilenet_v3_large,blended,d-st,0.001,,,
gtsrb,mobilenet_v3_large,blended,dde,0.001,,,
gtsrb,mobilenet_v3_large,blended,i-bau,0.001,,,
gtsrb,mobilenet_v3_large,blended,mbns,0.001,,,
gtsrb,densenet161,blended,nodefense,0.001,0.9458432304038005,0.4591089896579157,0.4552108645439148
gtsrb,densenet161,blended,ft,0.001,0.9444180727005005,0.44669851660728455,0.4905330240726471
gtsrb,densenet161,blended,fp,0.001,0.9433095455169678,0.47923630475997925,0.46268895268440247
gtsrb,densenet161,blended,nad,0.001,0.9343626499176025,0.47422435879707336,0.46595069766044617
gtsrb,densenet161,blended,nc,0.001,0.9436262845993042,0.48886239528656006,0.45513129234313965
gtsrb,densenet161,blended,anp,0.001,0.9273951053619385,0.42641210556030273,0.48575976490974426
gtsrb,densenet161,blended,ac,0.001,0.8546318411827087,0.4097852110862732,0.45465394854545593
gtsrb,densenet161,blended,spectral,0.001,0.31520190834999084,0.01089896634221077,0.21137629449367523
gtsrb,densenet161,blended,abl,0.001,0.5738717317581177,0.3126491904258728,0.35680192708969116
gtsrb,densenet161,blended,dbd,0.001,0.8247822523117065,0.0,0.6834526658058167
gtsrb,densenet161,blended,clp,0.001,,,
gtsrb,densenet161,blended,d-br,0.001,,,
gtsrb,densenet161,blended,d-st,0.001,,,
gtsrb,densenet161,blended,dde,0.001,,,
gtsrb,densenet161,blended,i-bau,0.001,,,
gtsrb,densenet161,blended,mbns,0.001,,,
gtsrb,preactresnet18,lc,nodefense,0.001,0.9848772763262075,0.1315035799522673,0.6843279004096985
gtsrb,preactresnet18,lc,ft,0.001,,,
gtsrb,preactresnet18,lc,fp,0.001,,,
gtsrb,preactresnet18,lc,nad,0.001,,,
gtsrb,preactresnet18,lc,nc,0.001,,,
gtsrb,preactresnet18,lc,anp,0.001,,,
gtsrb,preactresnet18,lc,ac,0.001,,,
gtsrb,preactresnet18,lc,spectral,0.001,,,
gtsrb,preactresnet18,lc,abl,0.001,,,
gtsrb,preactresnet18,lc,dbd,0.001,,,
gtsrb,preactresnet18,lc,clp,0.001,,,
gtsrb,preactresnet18,lc,d-br,0.001,,,
gtsrb,preactresnet18,lc,d-st,0.001,,,
gtsrb,preactresnet18,lc,dde,0.001,,,
gtsrb,preactresnet18,lc,i-bau,0.001,,,
gtsrb,preactresnet18,lc,mbns,0.001,,,
gtsrb,vgg19_bn,lc,nodefense,0.001,,,
gtsrb,vgg19_bn,lc,ft,0.001,,,
gtsrb,vgg19_bn,lc,fp,0.001,,,
gtsrb,vgg19_bn,lc,nad,0.001,,,
gtsrb,vgg19_bn,lc,nc,0.001,,,
gtsrb,vgg19_bn,lc,anp,0.001,,,
gtsrb,vgg19_bn,lc,ac,0.001,,,
gtsrb,vgg19_bn,lc,spectral,0.001,,,
gtsrb,vgg19_bn,lc,abl,0.001,,,
gtsrb,vgg19_bn,lc,dbd,0.001,,,
gtsrb,vgg19_bn,lc,clp,0.001,,,
gtsrb,vgg19_bn,lc,d-br,0.001,,,
gtsrb,vgg19_bn,lc,d-st,0.001,,,
gtsrb,vgg19_bn,lc,dde,0.001,,,
gtsrb,vgg19_bn,lc,i-bau,0.001,,,
gtsrb,vgg19_bn,lc,mbns,0.001,,,
gtsrb,convnext_tiny,lc,nodefense,0.001,,,
gtsrb,convnext_tiny,lc,ft,0.001,,,
gtsrb,convnext_tiny,lc,fp,0.001,,,
gtsrb,convnext_tiny,lc,nad,0.001,,,
gtsrb,convnext_tiny,lc,nc,0.001,,,
gtsrb,convnext_tiny,lc,anp,0.001,,,
gtsrb,convnext_tiny,lc,ac,0.001,,,
gtsrb,convnext_tiny,lc,spectral,0.001,,,
gtsrb,convnext_tiny,lc,abl,0.001,,,
gtsrb,convnext_tiny,lc,dbd,0.001,,,
gtsrb,convnext_tiny,lc,clp,0.001,,,
gtsrb,convnext_tiny,lc,d-br,0.001,,,
gtsrb,convnext_tiny,lc,d-st,0.001,,,
gtsrb,convnext_tiny,lc,dde,0.001,,,
gtsrb,convnext_tiny,lc,i-bau,0.001,,,
gtsrb,convnext_tiny,lc,mbns,0.001,,,
gtsrb,vit_b_16,lc,nodefense,0.001,,,
gtsrb,vit_b_16,lc,ft,0.001,,,
gtsrb,vit_b_16,lc,fp,0.001,,,
gtsrb,vit_b_16,lc,nad,0.001,,,
gtsrb,vit_b_16,lc,nc,0.001,,,
gtsrb,vit_b_16,lc,anp,0.001,,,
gtsrb,vit_b_16,lc,ac,0.001,,,
gtsrb,vit_b_16,lc,spectral,0.001,,,
gtsrb,vit_b_16,lc,abl,0.001,,,
gtsrb,vit_b_16,lc,dbd,0.001,,,
gtsrb,vit_b_16,lc,clp,0.001,,,
gtsrb,vit_b_16,lc,d-br,0.001,,,
gtsrb,vit_b_16,lc,d-st,0.001,,,
gtsrb,vit_b_16,lc,dde,0.001,,,
gtsrb,vit_b_16,lc,i-bau,0.001,,,
gtsrb,vit_b_16,lc,mbns,0.001,,,
gtsrb,efficientnet_b3,lc,nodefense,0.001,0.7245447347585114,0.0007955449482895784,0.5381065011024475
gtsrb,efficientnet_b3,lc,ft,0.001,,,
gtsrb,efficientnet_b3,lc,fp,0.001,,,
gtsrb,efficientnet_b3,lc,nad,0.001,,,
gtsrb,efficientnet_b3,lc,nc,0.001,,,
gtsrb,efficientnet_b3,lc,anp,0.001,,,
gtsrb,efficientnet_b3,lc,ac,0.001,,,
gtsrb,efficientnet_b3,lc,spectral,0.001,,,
gtsrb,efficientnet_b3,lc,abl,0.001,,,
gtsrb,efficientnet_b3,lc,dbd,0.001,,,
gtsrb,efficientnet_b3,lc,clp,0.001,,,
gtsrb,efficientnet_b3,lc,d-br,0.001,,,
gtsrb,efficientnet_b3,lc,d-st,0.001,,,
gtsrb,efficientnet_b3,lc,dde,0.001,,,
gtsrb,efficientnet_b3,lc,i-bau,0.001,,,
gtsrb,efficientnet_b3,lc,mbns,0.001,,,
gtsrb,mobilenet_v3_large,lc,nodefense,0.001,0.9336500395882819,0.015194908512330947,0.6576768755912781
gtsrb,mobilenet_v3_large,lc,ft,0.001,,,
gtsrb,mobilenet_v3_large,lc,fp,0.001,,,
gtsrb,mobilenet_v3_large,lc,nad,0.001,,,
gtsrb,mobilenet_v3_large,lc,nc,0.001,,,
gtsrb,mobilenet_v3_large,lc,anp,0.001,,,
gtsrb,mobilenet_v3_large,lc,ac,0.001,,,
gtsrb,mobilenet_v3_large,lc,spectral,0.001,,,
gtsrb,mobilenet_v3_large,lc,abl,0.001,,,
gtsrb,mobilenet_v3_large,lc,dbd,0.001,,,
gtsrb,mobilenet_v3_large,lc,clp,0.001,,,
gtsrb,mobilenet_v3_large,lc,d-br,0.001,,,
gtsrb,mobilenet_v3_large,lc,d-st,0.001,,,
gtsrb,mobilenet_v3_large,lc,dde,0.001,,,
gtsrb,mobilenet_v3_large,lc,i-bau,0.001,,,
gtsrb,mobilenet_v3_large,lc,mbns,0.001,,,
gtsrb,densenet161,lc,nodefense,0.001,0.9197941409342835,0.015115354017501989,0.6706442832946777
gtsrb,densenet161,lc,ft,0.001,,,
gtsrb,densenet161,lc,fp,0.001,,,
gtsrb,densenet161,lc,nad,0.001,,,
gtsrb,densenet161,lc,nc,0.001,,,
gtsrb,densenet161,lc,anp,0.001,,,
gtsrb,densenet161,lc,ac,0.001,,,
gtsrb,densenet161,lc,spectral,0.001,,,
gtsrb,densenet161,lc,abl,0.001,,,
gtsrb,densenet161,lc,dbd,0.001,,,
gtsrb,densenet161,lc,clp,0.001,,,
gtsrb,densenet161,lc,d-br,0.001,,,
gtsrb,densenet161,lc,d-st,0.001,,,
gtsrb,densenet161,lc,dde,0.001,,,
gtsrb,densenet161,lc,i-bau,0.001,,,
gtsrb,densenet161,lc,mbns,0.001,,,
gtsrb,preactresnet18,sig,nodefense,0.001,0.9890736342042755,0.5436754176610978,0.3507557809352875
gtsrb,preactresnet18,sig,ft,0.001,0.9868566989898682,0.569848895072937,0.35735881328582764
gtsrb,preactresnet18,sig,fp,0.001,0.988440215587616,0.5610978603363037,0.3577565848827362
gtsrb,preactresnet18,sig,nad,0.001,0.9867774844169617,0.5659506916999817,0.36252984404563904
gtsrb,preactresnet18,sig,nc,0.001,0.9869358539581299,0.5809069275856018,0.3507557809352875
gtsrb,preactresnet18,sig,anp,0.001,0.9121140241622925,0.3343675434589386,0.45879077911376953
gtsrb,preactresnet18,sig,ac,0.001,0.9690419435501099,0.5602228045463562,0.3176611065864563
gtsrb,preactresnet18,sig,spectral,0.001,0.9761678576469421,0.5467780828475952,0.3596658408641815
gtsrb,preactresnet18,sig,abl,0.001,0.484718918800354,0.035958632826805115,0.1687350869178772
gtsrb,preactresnet18,sig,dbd,0.001,0.8344417810440063,0.0,0.7654733657836914
gtsrb,preactresnet18,sig,clp,0.001,,,
gtsrb,preactresnet18,sig,d-br,0.001,,,
gtsrb,preactresnet18,sig,d-st,0.001,,,
gtsrb,preactresnet18,sig,dde,0.001,,,
gtsrb,preactresnet18,sig,i-bau,0.001,,,
gtsrb,preactresnet18,sig,mbns,0.001,,,
gtsrb,vgg19_bn,sig,nodefense,0.001,,,
gtsrb,vgg19_bn,sig,ft,0.001,,,
gtsrb,vgg19_bn,sig,fp,0.001,,,
gtsrb,vgg19_bn,sig,nad,0.001,,,
gtsrb,vgg19_bn,sig,nc,0.001,,,
gtsrb,vgg19_bn,sig,anp,0.001,,,
gtsrb,vgg19_bn,sig,ac,0.001,,,
gtsrb,vgg19_bn,sig,spectral,0.001,,,
gtsrb,vgg19_bn,sig,abl,0.001,,,
gtsrb,vgg19_bn,sig,dbd,0.001,,,
gtsrb,vgg19_bn,sig,clp,0.001,,,
gtsrb,vgg19_bn,sig,d-br,0.001,,,
gtsrb,vgg19_bn,sig,d-st,0.001,,,
gtsrb,vgg19_bn,sig,dde,0.001,,,
gtsrb,vgg19_bn,sig,i-bau,0.001,,,
gtsrb,vgg19_bn,sig,mbns,0.001,,,
gtsrb,convnext_tiny,sig,nodefense,0.001,,,
gtsrb,convnext_tiny,sig,ft,0.001,,,
gtsrb,convnext_tiny,sig,fp,0.001,,,
gtsrb,convnext_tiny,sig,nad,0.001,,,
gtsrb,convnext_tiny,sig,nc,0.001,,,
gtsrb,convnext_tiny,sig,anp,0.001,,,
gtsrb,convnext_tiny,sig,ac,0.001,,,
gtsrb,convnext_tiny,sig,spectral,0.001,,,
gtsrb,convnext_tiny,sig,abl,0.001,,,
gtsrb,convnext_tiny,sig,dbd,0.001,,,
gtsrb,convnext_tiny,sig,clp,0.001,,,
gtsrb,convnext_tiny,sig,d-br,0.001,,,
gtsrb,convnext_tiny,sig,d-st,0.001,,,
gtsrb,convnext_tiny,sig,dde,0.001,,,
gtsrb,convnext_tiny,sig,i-bau,0.001,,,
gtsrb,convnext_tiny,sig,mbns,0.001,,,
gtsrb,vit_b_16,sig,nodefense,0.001,,,
gtsrb,vit_b_16,sig,ft,0.001,,,
gtsrb,vit_b_16,sig,fp,0.001,,,
gtsrb,vit_b_16,sig,nad,0.001,,,
gtsrb,vit_b_16,sig,nc,0.001,,,
gtsrb,vit_b_16,sig,anp,0.001,,,
gtsrb,vit_b_16,sig,ac,0.001,,,
gtsrb,vit_b_16,sig,spectral,0.001,,,
gtsrb,vit_b_16,sig,abl,0.001,,,
gtsrb,vit_b_16,sig,dbd,0.001,,,
gtsrb,vit_b_16,sig,clp,0.001,,,
gtsrb,vit_b_16,sig,d-br,0.001,,,
gtsrb,vit_b_16,sig,d-st,0.001,,,
gtsrb,vit_b_16,sig,dde,0.001,,,
gtsrb,vit_b_16,sig,i-bau,0.001,,,
gtsrb,vit_b_16,sig,mbns,0.001,,,
gtsrb,efficientnet_b3,sig,nodefense,0.001,0.8513855898653998,0.08385043754972156,0.4896579384803772
gtsrb,efficientnet_b3,sig,ft,0.001,0.8411718010902405,0.03102625347673893,0.4766905605792999
gtsrb,efficientnet_b3,sig,fp,0.001,0.8505938053131104,0.04073190316557884,0.503420889377594
gtsrb,efficientnet_b3,sig,nad,0.001,0.8406967520713806,0.03062848187983036,0.5116945505142212
gtsrb,efficientnet_b3,sig,nc,0.001,0.8486143946647644,0.05831344798207283,0.48973748087882996
gtsrb,efficientnet_b3,sig,anp,0.001,0.8343626260757446,0.04311853647232056,0.5010342597961426
gtsrb,efficientnet_b3,sig,ac,0.001,0.5341250896453857,0.0026252984534949064,0.46976929903030396
gtsrb,efficientnet_b3,sig,spectral,0.001,0.5632620453834534,0.0,0.45584729313850403
gtsrb,efficientnet_b3,sig,abl,0.001,0.24576404690742493,0.0,0.18926015496253967
gtsrb,efficientnet_b3,sig,dbd,0.001,0.6656373739242554,0.0,0.5966587662696838
gtsrb,efficientnet_b3,sig,clp,0.001,,,
gtsrb,efficientnet_b3,sig,d-br,0.001,,,
gtsrb,efficientnet_b3,sig,d-st,0.001,,,
gtsrb,efficientnet_b3,sig,dde,0.001,,,
gtsrb,efficientnet_b3,sig,i-bau,0.001,,,
gtsrb,efficientnet_b3,sig,mbns,0.001,,,
gtsrb,mobilenet_v3_large,sig,nodefense,0.001,0.9589073634204276,0.4241845664280032,0.366746187210083
gtsrb,mobilenet_v3_large,sig,ft,0.001,0.9571654796600342,0.33269691467285156,0.38154336810112
gtsrb,mobilenet_v3_large,sig,fp,0.001,0.9564529061317444,0.4112967550754547,0.37279239296913147
gtsrb,mobilenet_v3_large,sig,nad,0.001,0.9586698412895203,0.33548131585121155,0.37573590874671936
gtsrb,mobilenet_v3_large,sig,nc,0.001,0.9573238492012024,0.42617344856262207,0.3667462468147278
gtsrb,mobilenet_v3_large,sig,anp,0.001,0.9160728454589844,0.4132060706615448,0.3610183000564575
gtsrb,mobilenet_v3_large,sig,ac,0.001,0.9076009392738342,0.009466985240578651,0.6712808609008789
gtsrb,mobilenet_v3_large,sig,spectral,0.001,0.9363420605659485,0.0003182179934810847,0.5652346611022949
gtsrb,mobilenet_v3_large,sig,abl,0.001,0.7215360403060913,0.00891010370105505,0.4797931909561157
gtsrb,mobilenet_v3_large,sig,dbd,0.001,0.6127474308013916,0.0,0.42967385053634644
gtsrb,mobilenet_v3_large,sig,clp,0.001,,,
gtsrb,mobilenet_v3_large,sig,d-br,0.001,,,
gtsrb,mobilenet_v3_large,sig,d-st,0.001,,,
gtsrb,mobilenet_v3_large,sig,dde,0.001,,,
gtsrb,mobilenet_v3_large,sig,i-bau,0.001,,,
gtsrb,mobilenet_v3_large,sig,mbns,0.001,,,
gtsrb,densenet161,sig,nodefense,0.001,0.9387965162311955,0.19291964996022276,0.4253779351711273
gtsrb,densenet161,sig,ft,0.001,0.9386381506919861,0.16117741167545319,0.43548130989074707
gtsrb,densenet161,sig,fp,0.001,0.9378463625907898,0.19586317241191864,0.43500399589538574
gtsrb,densenet161,sig,nad,0.001,0.9381631016731262,0.17342880368232727,0.43532222509384155
gtsrb,densenet161,sig,nc,0.001,0.9371337890625,0.21853621304035187,0.4252983629703522
gtsrb,densenet161,sig,anp,0.001,0.8897070288658142,0.19514718651771545,0.3402545750141144
gtsrb,densenet161,sig,ac,0.001,0.8523356914520264,0.18448688089847565,0.292362779378891
gtsrb,densenet161,sig,spectral,0.001,0.91005539894104,0.14558473229408264,0.3906126320362091
gtsrb,densenet161,sig,abl,0.001,0.6378464102745056,0.11933174729347229,0.2381066083908081
gtsrb,densenet161,sig,dbd,0.001,0.7771971225738525,0.0,0.6419252753257751
gtsrb,densenet161,sig,clp,0.001,,,
gtsrb,densenet161,sig,d-br,0.001,,,
gtsrb,densenet161,sig,d-st,0.001,,,
gtsrb,densenet161,sig,dde,0.001,,,
gtsrb,densenet161,sig,i-bau,0.001,,,
gtsrb,densenet161,sig,mbns,0.001,,,
gtsrb,preactresnet18,lf,nodefense,0.001,0.9859065716547902,0.7290373906125696,0.22195693850517273
gtsrb,preactresnet18,lf,ft,0.001,,,
gtsrb,preactresnet18,lf,fp,0.001,,,
gtsrb,preactresnet18,lf,nad,0.001,,,
gtsrb,preactresnet18,lf,nc,0.001,,,
gtsrb,preactresnet18,lf,anp,0.001,,,
gtsrb,preactresnet18,lf,ac,0.001,,,
gtsrb,preactresnet18,lf,spectral,0.001,,,
gtsrb,preactresnet18,lf,abl,0.001,,,
gtsrb,preactresnet18,lf,dbd,0.001,,,
gtsrb,preactresnet18,lf,clp,0.001,,,
gtsrb,preactresnet18,lf,d-br,0.001,,,
gtsrb,preactresnet18,lf,d-st,0.001,,,
gtsrb,preactresnet18,lf,dde,0.001,,,
gtsrb,preactresnet18,lf,i-bau,0.001,,,
gtsrb,preactresnet18,lf,mbns,0.001,,,
gtsrb,vgg19_bn,lf,nodefense,0.001,,,
gtsrb,vgg19_bn,lf,ft,0.001,,,
gtsrb,vgg19_bn,lf,fp,0.001,,,
gtsrb,vgg19_bn,lf,nad,0.001,,,
gtsrb,vgg19_bn,lf,nc,0.001,,,
gtsrb,vgg19_bn,lf,anp,0.001,,,
gtsrb,vgg19_bn,lf,ac,0.001,,,
gtsrb,vgg19_bn,lf,spectral,0.001,,,
gtsrb,vgg19_bn,lf,abl,0.001,,,
gtsrb,vgg19_bn,lf,dbd,0.001,,,
gtsrb,vgg19_bn,lf,clp,0.001,,,
gtsrb,vgg19_bn,lf,d-br,0.001,,,
gtsrb,vgg19_bn,lf,d-st,0.001,,,
gtsrb,vgg19_bn,lf,dde,0.001,,,
gtsrb,vgg19_bn,lf,i-bau,0.001,,,
gtsrb,vgg19_bn,lf,mbns,0.001,,,
gtsrb,convnext_tiny,lf,nodefense,0.001,,,
gtsrb,convnext_tiny,lf,ft,0.001,,,
gtsrb,convnext_tiny,lf,fp,0.001,,,
gtsrb,convnext_tiny,lf,nad,0.001,,,
gtsrb,convnext_tiny,lf,nc,0.001,,,
gtsrb,convnext_tiny,lf,anp,0.001,,,
gtsrb,convnext_tiny,lf,ac,0.001,,,
gtsrb,convnext_tiny,lf,spectral,0.001,,,
gtsrb,convnext_tiny,lf,abl,0.001,,,
gtsrb,convnext_tiny,lf,dbd,0.001,,,
gtsrb,convnext_tiny,lf,clp,0.001,,,
gtsrb,convnext_tiny,lf,d-br,0.001,,,
gtsrb,convnext_tiny,lf,d-st,0.001,,,
gtsrb,convnext_tiny,lf,dde,0.001,,,
gtsrb,convnext_tiny,lf,i-bau,0.001,,,
gtsrb,convnext_tiny,lf,mbns,0.001,,,
gtsrb,vit_b_16,lf,nodefense,0.001,,,
gtsrb,vit_b_16,lf,ft,0.001,,,
gtsrb,vit_b_16,lf,fp,0.001,,,
gtsrb,vit_b_16,lf,nad,0.001,,,
gtsrb,vit_b_16,lf,nc,0.001,,,
gtsrb,vit_b_16,lf,anp,0.001,,,
gtsrb,vit_b_16,lf,ac,0.001,,,
gtsrb,vit_b_16,lf,spectral,0.001,,,
gtsrb,vit_b_16,lf,abl,0.001,,,
gtsrb,vit_b_16,lf,dbd,0.001,,,
gtsrb,vit_b_16,lf,clp,0.001,,,
gtsrb,vit_b_16,lf,d-br,0.001,,,
gtsrb,vit_b_16,lf,d-st,0.001,,,
gtsrb,vit_b_16,lf,dde,0.001,,,
gtsrb,vit_b_16,lf,i-bau,0.001,,,
gtsrb,vit_b_16,lf,mbns,0.001,,,
gtsrb,efficientnet_b3,lf,nodefense,0.001,0.8110055423594617,0.34765314240254575,0.4008750915527344
gtsrb,efficientnet_b3,lf,ft,0.001,,,
gtsrb,efficientnet_b3,lf,fp,0.001,,,
gtsrb,efficientnet_b3,lf,nad,0.001,,,
gtsrb,efficientnet_b3,lf,nc,0.001,,,
gtsrb,efficientnet_b3,lf,anp,0.001,,,
gtsrb,efficientnet_b3,lf,ac,0.001,,,
gtsrb,efficientnet_b3,lf,spectral,0.001,,,
gtsrb,efficientnet_b3,lf,abl,0.001,,,
gtsrb,efficientnet_b3,lf,dbd,0.001,,,
gtsrb,efficientnet_b3,lf,clp,0.001,,,
gtsrb,efficientnet_b3,lf,d-br,0.001,,,
gtsrb,efficientnet_b3,lf,d-st,0.001,,,
gtsrb,efficientnet_b3,lf,dde,0.001,,,
gtsrb,efficientnet_b3,lf,i-bau,0.001,,,
gtsrb,efficientnet_b3,lf,mbns,0.001,,,
gtsrb,mobilenet_v3_large,lf,nodefense,0.001,0.9383214568487728,0.36913285600636436,0.3893396258354187
gtsrb,mobilenet_v3_large,lf,ft,0.001,,,
gtsrb,mobilenet_v3_large,lf,fp,0.001,,,
gtsrb,mobilenet_v3_large,lf,nad,0.001,,,
gtsrb,mobilenet_v3_large,lf,nc,0.001,,,
gtsrb,mobilenet_v3_large,lf,anp,0.001,,,
gtsrb,mobilenet_v3_large,lf,ac,0.001,,,
gtsrb,mobilenet_v3_large,lf,spectral,0.001,,,
gtsrb,mobilenet_v3_large,lf,abl,0.001,,,
gtsrb,mobilenet_v3_large,lf,dbd,0.001,,,
gtsrb,mobilenet_v3_large,lf,clp,0.001,,,
gtsrb,mobilenet_v3_large,lf,d-br,0.001,,,
gtsrb,mobilenet_v3_large,lf,d-st,0.001,,,
gtsrb,mobilenet_v3_large,lf,dde,0.001,,,
gtsrb,mobilenet_v3_large,lf,i-bau,0.001,,,
gtsrb,mobilenet_v3_large,lf,mbns,0.001,,,
gtsrb,densenet161,lf,nodefense,0.001,0.9287410926365796,0.3387430389817025,0.5372315645217896
gtsrb,densenet161,lf,ft,0.001,,,
gtsrb,densenet161,lf,fp,0.001,,,
gtsrb,densenet161,lf,nad,0.001,,,
gtsrb,densenet161,lf,nc,0.001,,,
gtsrb,densenet161,lf,anp,0.001,,,
gtsrb,densenet161,lf,ac,0.001,,,
gtsrb,densenet161,lf,spectral,0.001,,,
gtsrb,densenet161,lf,abl,0.001,,,
gtsrb,densenet161,lf,dbd,0.001,,,
gtsrb,densenet161,lf,clp,0.001,,,
gtsrb,densenet161,lf,d-br,0.001,,,
gtsrb,densenet161,lf,d-st,0.001,,,
gtsrb,densenet161,lf,dde,0.001,,,
gtsrb,densenet161,lf,i-bau,0.001,,,
gtsrb,densenet161,lf,mbns,0.001,,,
gtsrb,preactresnet18,ssba,nodefense,0.001,0.9873317498020586,0.3511535401750199,0.5665077567100525
gtsrb,preactresnet18,ssba,ft,0.001,0.9851939678192139,0.30222752690315247,0.6178202629089355
gtsrb,preactresnet18,ssba,fp,0.001,0.987331748008728,0.3149562478065491,0.6044550538063049
gtsrb,preactresnet18,ssba,nad,0.001,0.9856690168380737,0.3225139379501343,0.601909339427948
gtsrb,preactresnet18,ssba,nc,0.001,0.96421217918396,0.0050119333900511265,0.8424821496009827
gtsrb,preactresnet18,ssba,anp,0.001,0.9410926103591919,0.020047733560204506,0.7406523823738098
gtsrb,preactresnet18,ssba,ac,0.001,0.9677751064300537,0.3633253872394562,0.5730310678482056
gtsrb,preactresnet18,ssba,spectral,0.001,0.9754552841186523,0.09220366179943085,0.7071599960327148
gtsrb,preactresnet18,ssba,abl,0.001,0.21923990547657013,0.34287989139556885,0.08289578557014465
gtsrb,preactresnet18,ssba,dbd,0.001,0.9077593088150024,0.0,0.8815433979034424
gtsrb,preactresnet18,ssba,clp,0.001,,,
gtsrb,preactresnet18,ssba,d-br,0.001,,,
gtsrb,preactresnet18,ssba,d-st,0.001,,,
gtsrb,preactresnet18,ssba,dde,0.001,,,
gtsrb,preactresnet18,ssba,i-bau,0.001,,,
gtsrb,preactresnet18,ssba,mbns,0.001,,,
gtsrb,vgg19_bn,ssba,nodefense,0.001,,,
gtsrb,vgg19_bn,ssba,ft,0.001,,,
gtsrb,vgg19_bn,ssba,fp,0.001,,,
gtsrb,vgg19_bn,ssba,nad,0.001,,,
gtsrb,vgg19_bn,ssba,nc,0.001,,,
gtsrb,vgg19_bn,ssba,anp,0.001,,,
gtsrb,vgg19_bn,ssba,ac,0.001,,,
gtsrb,vgg19_bn,ssba,spectral,0.001,,,
gtsrb,vgg19_bn,ssba,abl,0.001,,,
gtsrb,vgg19_bn,ssba,dbd,0.001,,,
gtsrb,vgg19_bn,ssba,clp,0.001,,,
gtsrb,vgg19_bn,ssba,d-br,0.001,,,
gtsrb,vgg19_bn,ssba,d-st,0.001,,,
gtsrb,vgg19_bn,ssba,dde,0.001,,,
gtsrb,vgg19_bn,ssba,i-bau,0.001,,,
gtsrb,vgg19_bn,ssba,mbns,0.001,,,
gtsrb,convnext_tiny,ssba,nodefense,0.001,,,
gtsrb,convnext_tiny,ssba,ft,0.001,,,
gtsrb,convnext_tiny,ssba,fp,0.001,,,
